id,subject,sender,YearMonth,received_time,IsRead
8615,SAVE THE DATE - Festival Chilowé ! ☀️,Chilowé,202301,20230117_080141,True
8616,"New release from INSANE INDUSTRY, who brought you King Of The Party",Bandcamp,202301,20230117_082930,True
8617,Vous êtes nouveau chez XTB ?,XTB FRANCE,202301,20230117_084905,True
8618,Il ne reste que 7 jours pour gagner 60 € en invitant des amis à Revolut 💰,Revolut,202301,20230117_094226,True
8619,Notification,Linxo,202301,20230117_095433,True
8620,On lance la préco du Polo,ASPHALTE Homme,202301,20230117_100259,True
8621,"[Travel Days] Nathan, à la une : ALL-Accor Live Limitless, Costa Croisières, Agoda, Rentalcars ...",news@fr.igraal.com,202301,20230117_111551,True
8622,Découvrez nos favoris des soldes de fin de saison.,Levi’s® Red Tab™,202301,20230117_114240,True
8623,Uber Travel est arrivé ✈️,Uber,202301,20230117_130835,True
8624,"NATHAN, du 11 janvier au 4 février 2023, mobilisons-nous pour l'opération Pièces Jaunes !",SFR,202301,20230117_142830,True
8625,Roadmap to a Guaranteed JOB In Data Science,Analytics Vidhya,202301,20230117_150832,True
8626,Comprendre votre supplément sur votre facture du 17/01/2023,Sosh votre service clients,202301,20230117_154209,True
8627,Vos documents sont prêts 📄,Revolut,202301,20230117_154456,True
8628,Votre course de mardi après-midi en Uber,Reçu Uber,202301,20230117_154726,True
8629,Chaque geste compte ⚡,Uber,202301,20230117_160217,True
8630,Notification,Linxo,202301,20230117_160431,True
8631,New release from Thump Out Traxx,Bandcamp,202301,20230117_162818,True
8632,"New release from MORC, who brought you Viper Diva - Born To Be Slytherin (ACOR Edit) - remastered",Bandcamp,202301,20230117_164835,True
8633,J-4 // BTF - Wanderers,Butterfly,202301,20230117_175926,True
8634,Baisse historique de la population chinoise | Un laser pour dévier la foudre | Quiz d’orthographe,Brief.me,202301,20230117_190549,True
8635,Train like a Champion 👊 Shop UFC Store,UFC,202301,20230117_192234,True
8636,"New release from Molekül, who brought you Historia EP [MLKL026]",Bandcamp,202301,20230117_195007,True
8637,Nos premières sneakers upcyclées,BonneGueule,202301,20230117_200158,True
8638,Upcoming live trainings + more!,DataCamp Insights,202301,20230117_215618,True
8639,Which earpads are right for you?,AIAIAI,202301,20230117_220030,True
8640,Votre facture est disponible,Sosh votre service clients,202301,20230118_035829,True
8641,"[Travel Days] Nathan, à la une : Hotels.com, Booking.com, Thalasseo, Air Help...",news@fr.igraal.com,202301,20230118_065924,True
8642,Ne ratez pas notre nouvelle démarque ! 🤩,LE BHV MARAIS,202301,20230118_080316,True
8643,10 ou 20€ offerts en + des SOLDES sur l'high-tech !,Rakuten,202301,20230118_083312,True
8644,"New release from INSANE INDUSTRY, who brought you King Of The Party",Bandcamp,202301,20230118_142446,True
8645,Billetterie : les prochaines étapes...,Paris 2024 Tickets,202301,20230118_162051,True
8646,Histoire de vente : Les secrets des commerciaux d'élite : comment devenir un vendeur redoutable,Christian Kottmann via LinkedIn,202301,20230118_162823,True
8647,Une offre choc bien amortie,Midas,202301,20230118_164620,True
8648,"Nathan, nous sommes déjà en 2023 🎉",Booking.com,202301,20230118_171720,True
8649,FULL REVIEW: UA Sphere Modeling Microphones,Sanjay C,202301,20230118_172445,True
8650,UFC 285: JONES vs GANE | Tickets On-Sale This Week,UFC,202301,20230118_173856,True
8651,Un revenu minimum par course pour les VTC | Une IA retrouve un oiseau disparu | « Tableaux vivants » du Caravage,Brief.me,202301,20230118_192031,True
8652,Réinitialisation de votre mot de passe SFR,SFR,202301,20230118_202817,False
8653,Nouvelle connexion à votre compte SFR,SFR,202301,20230118_202942,True
8654,Get Dallaniel's full discography and save 35%,Bandcamp,202301,20230119_004920,True
8655,"New release from Jahanam, who brought you Toxic Aura",Bandcamp,202301,20230119_011526,True
8656,TEIXEIRA vs HILL 💥 Countdown to UFC 283,UFC,202301,20230119_021238,True
8657,"Nouvelle réponse à un commentaire concernant ""Le résumé de Crystal Palace / Manchester United - Premier League 2022-23 (7ème journée)""",YouTube,202301,20230119_064324,True
8658,"[Travel Days] Nathan, à la une : Expedia, Opodo, Norauto, ALL-Accor Live Limitless...",news@fr.igraal.com,202301,20230119_065839,True
8659,Le secret des gens qui réussissent tout 🤫,Chilowé,202301,20230119_080309,True
8660,🪩 Le Pioneer DJ DDJ-FLX6 est là !,Woodbrass,202301,20230119_110129,True
8661,Nouveau : découvrez les suggestions par source !,Filae.com - Magazine,202301,20230119_122409,True
8662,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202301,20230119_124220,True
8663,New release from Magben,Bandcamp,202301,20230119_141757,True
8664,New release from Magben,Bandcamp,202301,20230119_142126,True
8665,New release from Magben,Bandcamp,202301,20230119_143512,True
8666,SECTEURS : Travailler dans le CONSEIL ? 8 managers témoignent !,Marine du Monde des Grandes Ecoles et Universités,202301,20230119_145422,True
8667,Opportunity is here- A Guaranteed Job in Data Science,Analytics Vidhya,202301,20230119_151107,True
8668,"NATHAN, un mobile à partir de 1 euro + des économies tous les mois : on y va tout schuss !",SFR,202301,20230119_152615,True
8669,Des réductions allant jusqu’à 20% + une annulation sans frais!,hello@mail.looking4.com,202301,20230119_160121,True
8670,New release from SINDEX,Bandcamp,202301,20230119_171615,True
8671,Immobilier : Bilan de l'année 2022  ,Sadone Envies,202301,20230119_183456,True
8672,Nouveau message pour les membres Prime : votre accès à un cadeau spécial est ici,Amazon.fr,202301,20230119_200912,True
8673,Profitez de -30% de réduction sur UberX Share !,Uber,202301,20230119_213124,True
8674,New release from Magben,Bandcamp,202301,20230119_222533,True
8675,New release from Magben,Bandcamp,202301,20230119_223518,True
8676,New release from Magben,Bandcamp,202301,20230119_223838,True
8677,"New release from MORC, who brought you Viper Diva - Born To Be Slytherin (ACOR Edit) - remastered",Bandcamp,202301,20230119_231418,True
8678,"Nathan, à la une : Linvosges, Swarovski, SG, Orange Visibilité...",news@fr.igraal.com,202301,20230120_065842,True
8679,Profitez des soldes ce weekend ! 🛍️,LE BHV MARAIS,202301,20230120_080106,True
8680,Découvrez le guide du trader débutant sur les matières premières,Justine Escudie XTB,202301,20230120_091318,True
8681,🛍 Soldes 2ème démarque | Jusqu'à -70%,Rakuten,202301,20230120_093256,True
8682,"Flash SALE! Pendant 8 heures, des centaines de nouveaux motifs🚀",Aloha from Deer,202301,20230120_100037,True
8683,New release from kneadedpains,Bandcamp,202301,20230120_113029,True
8684,"New release from Rewasted, who brought you Keep the Club Jumping",Bandcamp,202301,20230120_120936,False
8685,New release from Rewasted,Bandcamp,202301,20230120_121315,True
8686,CAQ adore votre commentaire.,YouTube,202301,20230120_122717,True
8687,"Nouvelle réponse à un commentaire concernant ""CAQ - Velux (Clip Officiel)""",YouTube,202301,20230120_123109,True
8688,Ces jeans font le buzz des soldes.,Levi’s® Red Tab™,202301,20230120_124317,True
8689,Synthèse hebdomadaire,Linxo,202301,20230120_125954,True
8690,There’s Still Time! Upgrade to Apollo & Save,Universal Audio,202301,20230120_140014,True
8691,Rideau Thermique et autres biens les plus demandés 🔍 de la semaine,leboncoin,202301,20230120_142007,True
8692,L’antisèche pour vos futures machines,ASPHALTE Homme,202301,20230120_150804,True
8693,Votre nouveau choix de livraison est confirmé.,La Poste-Colissimo,202301,20230120_152304,True
8694,New release from Expel Your Demons,Bandcamp,202301,20230120_155713,True
8695,Watch Now: Terraforming Kubernetes [YouTube Demo],Linode,202301,20230120_172322,True
8696,"NATHAN, tous ensemble pour les Pièces Jaunes, en ligne ou par sms au 92 111 !",SFR,202301,20230120_180511,True
8697,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202301,20230120_181527,True
8698,J-2 // BTF - Wanderers,Butterfly,202301,20230120_183114,True
8699,J-1 // BTF - Wanderers,Butterfly,202301,20230120_183621,True
8700,"Les pannes, ça arrive à tout le monde",Jordan de BonneGueule,202301,20230120_200344,True
8701,First PPV of the Year 💪 Preview Teixeira vs Hill,UFC,202301,20230120_200909,True
8702,Nos coques ont été créées pour avoir un impact,RhinoShield,202301,20230121_030243,True
8703,Smart move! Ways to save by using what you have,no-reply@em-s.dropbox.com,202301,20230121_040036,True
8704,"Nathan, retrouvez votre récompense de la semaine ici 🎉",Google Play,202301,20230121_061113,True
8705,❯❯❯ Please review ASAP: We're updating you about your account,Dropbox,202301,20230121_062756,True
8706,Mon enfant veut devenir influenceur,Cafeyn,202301,20230121_080432,True
8707,🪑 2ème démarque : Jusqu'à -60% chez Conforama !,Rakuten,202301,20230121_093017,True
8708,Votre Colissimo  vous attend !,La Poste-Colissimo,202301,20230121_130014,False
8709,Notification,Linxo,202301,20230121_145631,True
8710,Maintenant disponible sur Prime Video,Prime Video,202301,20230121_163317,True
8711,Season Sale,Dutch City Sales,202301,20230121_181504,True
8712,UFC 283: TEIXEIRA vs HILL  | LIVE TODAY,UFC,202301,20230121_184510,True
8713,Votre course de samedi soir en Uber,Reçu Uber,202301,20230121_192216,True
8714,"+ 21,00 € sur « Solde Lydia » ",Lydia App,202301,20230121_193119,True
8715,"n.bibrac, est ce que tu veux recevoir 10€, afin de profiter d'une réduction sur ta prochaine commande Copees?",Copees,202301,20230121_200335,True
8716,These blogs? You'll like 5 of them.,Tumblr,202301,20230121_232424,True
8717,Vous manquez de sommeil ? 💤,adidas Runtastic,202301,20230122_074254,True
8718,Des réductions allant jusqu’à 20% + une annulation sans frais!,hello@mail.looking4.com,202301,20230122_080124,True
8719,Le Pull Marin lève l’ancre,ASPHALTE Homme,202301,20230122_100321,True
8720,Plus que 2 trajets avant le 31/01 pour une promo,Uber,202301,20230122_122201,True
8721,"Lampe au bio-éthanol de table, design acier noir, sans odeur | Torches et bougies classiques | Pearl.fr",cbibrac,202301,20230122_140159,False
8722,Tout savoir sur les packs sur-mesure,Paris 2024 Tickets,202301,20230122_141555,False
8723,Sweat-shirts Décontracté Hiver Chien Poids lourd Micro-Élasticité Domestique Ample Manches Longues Régulier pour Femmes | fr.justfashionnow,cbibrac,202301,20230122_142404,False
8724,Registrations Closing Soon | Last Chance To Apply,Analytics Vidhya,202301,20230122_150229,True
8725,Discover the “most mind-blowing application of ML”,GitHub,202301,20230122_230000,True
8726,Dernière chance pour économiser 50 % 😱,Evernote,202301,20230123_060521,True
8727,Recensements en Normandie  : 3 nouveautés à découvrir !,Filae.com - Magazine,202301,20230123_085425,True
8728,«The Week» by François Bloch,payoff,202301,20230123_090431,True
8729,Vous avez de nouvelles alertes,Filae.com,202301,20230123_094837,True
8730,New release from The Meaning Of Rave,Bandcamp,202301,20230123_174140,True
8731,secret sample packs... (get some 🔥 free sounds),Luke @ WavGrind,202301,20230123_180028,True
8732,"Embrayez, économisez, souriez",Midas,202301,20230123_181619,True
8733,Notification,Linxo,202301,20230123_181931,True
8734,Comment mieux s’informer en 2023 ?,hello@brief.me,202301,20230123_184034,True
8735,€151 Off: Upskill and get hired,DataCamp,202301,20230123_205847,True
8736,⭐ ⭐ ⭐ ⭐ ⭐  Combien d'étoiles donnez-vous à SonoVente.com ?,SonoVente.com,202301,20230123_213123,True
8737,Mixdown masterclass with rRoxymore,AIAIAI,202301,20230123_220101,True
8738,Christian Kottmann vous a invité(e) à un événement,Christian Kottmann via LinkedIn,202301,20230124_080811,True
8739,"New release from Rewasted, who brought you Keep the Club Jumping",Bandcamp,202301,20230124_090048,True
8740,"Bons plans ✈️ | Jusqu'à 20% remboursés sur Hotels, Expédia, Abritel, Ebookers...",Rakuten,202301,20230124_092950,True
8741,"Le Pantalon Solide, c’est pour maintenant",ASPHALTE Homme,202301,20230124_100232,True
8742,Postman Newsletter: January 2023,The Postman Team,202301,20230124_135418,True
8743,New Batch Registrations Now Live | It’s Your Turn to Start Your Data Science Journey,Analytics Vidhya,202301,20230124_150707,True
8744,Confirmation de votre rdv vendredi 27 janvier 2023 à 14:00 | Les Belles Barbes,Mon RDV,202301,20230124_161058,True
8745,Notification,Linxo,202301,20230124_170930,True
8746,Notification,Linxo,202301,20230124_171530,True
8747,Tarif minimum d’une course en Uber,Uber,202301,20230124_180542,True
8748,Notre blouson en peau lainée Shaun est de retour...,Benoit de BonneGueule,202301,20230124_200345,True
8749,"New release from UNDER HELL , who brought you DXPE - No Money 4 Synths",Bandcamp,202301,20230124_221052,True
8750,New Course: Data Visualization in Tableau,DataCamp Insights,202301,20230124_221910,True
8751,Celebrate the Win 🏆 Shop UFC 283,UFC,202301,20230124_235059,True
8752,⌛️ Soldes : jusqu'à -60% sur une sélection,LE BHV MARAIS,202301,20230125_090256,True
8753,Agence Principale Rueil-Malmaison,Laurence d'Agence Principale Rueil-Malmaison,202301,20230125_090304,True
8754,Convention de compte et Garantie des dépôts,BNP Paribas,202301,20230125_103515,True
8755,Les premiers noms 🔥,Solidays,202301,20230125_112057,True
8756,ameli&vous : préservatifs – contraception d'urgence – grippe,Votre Assurance Maladie,202301,20230125_145225,True
8757,Notification,Linxo,202301,20230125_150132,True
8758,Lutte contre la solitude et cours de musique ,bonjour@ensembl.fr,202301,20230125_160046,True
8759,Votre avantage Uber Taxi 🚕,Uber,202301,20230125_160145,True
8760,Nous avons les playlists qu'il vous faut,Spotify,202301,20230125_170350,True
8761,"Dites lui ""Je t'aime"" ailleurs",Transavia,202301,20230125_175026,True
8762,Votre bilan conso électricité mensuel,ENGIE Particuliers,202301,20230125_180043,True
8763,"Get everything INSANE INDUSTRY makes, and then some.",Bandcamp,202301,20230125_184909,True
8764,The Tracks headphone - back in stock,AIAIAI,202301,20230125_220032,True
8765,Tout plaquer et devenir pirate 🏴‍☠️,Chilowé,202301,20230126_080112,True
8766,LAST CALL 🚨 Ne passe pas à coté NATHAN 😱,Fitness Park Nanterre - Les Champs Pierreux,202301,20230126_093041,True
8767,New release from Synergy,Bandcamp,202301,20230126_093351,True
8768,Gagnez 60 € pour chaque ami qui s'inscrit à Revolut 💰,Revolut,202301,20230126_095816,True
8769,"LINKEDIN LIVE ""Les 3 leviers pour booster votre mental et vos ventes en 2023""​",Christian Kottmann via LinkedIn,202301,20230126_095822,True
8770,"New release from Jahanam, who brought you Toxic Aura",Bandcamp,202301,20230126_105356,True
8771,🎹 Du nouveau chez Woodbrass !,Woodbrass,202301,20230126_110115,True
8772,🎹 Du nouveau chez Woodbrass !,Woodbrass,202301,20230126_110126,True
8773,Dernière démarque : les meilleures affaires 🔥,Woodbrass,202301,20230126_110215,True
8774,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202301,20230126_122716,True
8775,"Accès gratuit aux naturalisations, ordonnances et décrets",Filae.com - Magazine,202301,20230126_130250,True
8776,We’d love your feedback,The NordVPN team,202301,20230126_131307,True
8777,Déclarez un médecin traitant pour être mieux remboursé,Votre Assurance Maladie,202301,20230126_135836,True
8778,SECTEURS : Travailler dans le LUXE ? 7 managers témoignent !,Marine du Monde des Grandes Ecoles et Universités,202301,20230126_141027,True
